PE APC-H7 PE-Cy7 PerCP-Cy5.5 APC BV421 FITC FSC-A FSC-H FSC-W SSC-A AquaAmine
0.339433884905775 0.882198999495074 1.03434547490173 0.183434326220623 0.129428957083137 0.0770215497187676 0.243679732069546 127869.821769625 112156.294473912 74968.9108414927 42488.0764894547 0.0825770560248787
0.49692789961107 0.920718367175828 1.04309740875261 0.348236275346458 0.138470363851875 0.187377785828318 0.41694489415005 109806.012060682 94240.7231830313 76953.5629507712 42300.4925954957 0.451256586246181
0.483818464472431 0.930686776206078 0.87456884211542 0.377922784378404 0.0999960360859183 0.14624180593842 0.419562894680555 116206.204965513 119987.849865258 74392.812163046 62153.9120232213 0.495499024632601
0.250703252689477 1.1973727424641 0.847678792897523 0.356379368566871 0.0825601505945746 0.14420959306179 0.23489674221057 169018.781039594 109978.17115229 76142.5422109415 42190.9352257231 0.279528255104157
0.33763545445024 0.970775896211539 1.10240029882298 0.341859847914384 0.153519908019102 0.152229142480889 0.259873919121339 126708.929943286 110953.411967384 74900.7388905226 45691.3666412768 0.0968416388170504
0.498948136632642 0.902759792469957 0.976791913132442 0.367596499065487 0.235761837880373 0.105441340717753 0.458148822184392 132304.798483199 91079.2120507312 78299.3295407734 23743.5928776466 0.159481798036657
0.529905870466006 0.967764395834846 1.10340773901013 0.377628325680547 0.16279579524444 0.163262824154633 0.303469031132894 143569.093918536 118768.403494219 79356.5559373967 52225.6261519744 0.304013090018354
0.610527102684647 0.998334711743681 0.972720970226371 0.442956909827022 0.19730641165424 0.0630213871325084 0.390592896440681 150156.606015245 119366.702217737 73261.7512327538 65569.7828261965 0.332561443770514
0.44216522775904 0.825341425101201 0.892858132920978 0.600052160725523 0.253397576825757 0.123908821606677 0.328779505813703 122278.817071089 87867.2030912119 76020.9144746609 46677.5803350544 0.00410144869915599
0.352102520375607 0.808606421546871 0.854310793808224 0.640850662857836 0.10459618017312 0.0903566491074822 0.504596069178588 131066.65985386 106455.453431348 74723.7030881245 55420.0053293372 0.0194772958937662
0.378202970617836 1.08795867293136 0.906887400250127 0.473418001331786 0.08746645096034 0.124298993732286 0.559823244235689 99795.5141969182 112502.491566238 77386.4766159334 54673.2235410628 0.361743610648278
0.461934189352203 1.02863235492735 0.809542927136207 0.454802279076761 0.228192929319206 0.169683571694104 0.306591798850823 110584.422835715 99385.2817618259 78163.216344537 65282.8970319632 0.0495875466040927
0.525650749719021 0.896705978001664 0.977789299724506 0.492123158534742 0.121143405805006 0.146156638557633 0.29213000909915 117785.876006384 143088.3673152 77585.0583643735 61020.4354335407 0.130128273657893
0.73529678436259 0.960992431050007 0.97698640404153 0.506495530131549 1.17406247163737 0.420692294389922 1.18552911841885 136859.214657073 120189.80634159 75001.4530699063 46991.0631835121 0.376438541126951
0.326025927413356 0.920596222025414 1.04778972248594 0.327889987030987 0.121560467902011 0.0565039288222164 0.25232229533147 161783.295222275 144772.042927009 73249.8235644229 36194.790816685 0.0860254343234836
