PE APC-H7 PE-Cy7 PerCP-Cy5.5 APC BV421 FITC FSC-A FSC-H FSC-W SSC-A AquaAmine
0.101241361955256 0.982573642796119 0.042232906303836 0.547711543399221 0.0990278782644144 0.0847438803849695 0.302068491510866 155536.349996579 139936.149222734 72964.7595243652 36738.2815887098 0.0845700246587286
0.0953661641769811 0.986640431232493 0.451977192823402 0.533489538016642 0.117936611451826 0.0946547338890994 0.283781014709489 129766.298035648 113930.072312559 74754.8506692454 38729.6846796145 0.0633341167265696
0.123234708044529 1.00238992462439 1.09701560756736 0.338936519060661 0.106507132109042 0.151216333251674 0.312347732285509 129069.684083698 113264.053407946 74725.2286231608 42468.8323505762 0.0930111368990881
0.382541440892001 0.985938944860671 1.00179103037692 0.371856882194959 0.752839945203615 0.355890035339132 0.856023270430162 141796.519044038 124336.106343004 75091.0047428717 39038.4808797289 0.1262793955677
-0.0379390786225909 1.03353845090354 0.230442498693424 0.312860908426606 0.143132552129612 -0.259183381563216 0.285874325887359 118078.159684262 102504.822368808 76398.7797368239 40123.9073774656 0.0600852715648184
0.097434531272782 0.99644407078341 0.452031592152588 1.01825622827045 0.118635307973695 0.126548481026015 0.294650627540359 121897.319687502 105812.397723012 75574.3756811808 42182.7315286006 0.0797849752805609
0.0974623638226691 0.99533141422691 0.152583743960667 0.981276826801058 0.120754196078071 0.119535798776538 0.307295056708528 147588.381638487 131382.369181382 73669.7031799764 41222.9614738602 0.0875632946090269
0.192543609538546 0.976909444748512 0.718882634940655 0.55971080237866 0.582635470185842 0.48511978699985 0.356345815080458 137409.350762406 118381.20946346 76443.3076086424 33588.6943686232 0.0989308144641615
0.108433362728837 1.08705948681368 -0.335720350573549 0.374979254238943 0.101657363469824 0.134158031980913 0.325804593590898 132767.536172577 115479.843666484 75584.8274449553 45584.0901539806 0.111594186434221
0.095961051500678 1.02254465880183 -0.264259922639592 0.339308361227383 0.988492967839661 0.156851620695764 0.219461947543183 121993.493974832 107772.690746106 74534.7572943396 39664.2770688368 -0.0411830654835522
0.0226910205289654 1.02232276367182 0.364111419596024 0.621527973781264 0.18913715250523 0.155748780349927 0.350912604385211 164058.049784106 146557.139988374 73493.122038855 23673.0794507455 0.14645228537301
0.132239215297212 0.997200507203831 1.10535067151262 0.345120468688539 0.115404015968767 0.161860267524159 0.31924538623907 105196.275189188 88449.2389096152 77971.9227602578 44421.9840465192 0.106941755782164
0.287863597812246 0.953401289626527 0.782743189941566 0.521634634889755 0.101404665820973 0.0916293094870667 0.423771494127314 90495.2960559367 99295.0010459155 75077.2209955594 65244.1882269284 0.190934485119638
0.135837571770028 0.864639544212215 0.569096074569284 0.478813502284074 0.283052003118225 0.125766622882808 0.41811428880393 157861.05572197 122027.243606578 78039.1609437945 56572.1863518804 0.13090203947406
0.809957017168971 0.967399761517896 0.215576939536496 0.932123076147516 0.649009471422798 0.130469130574435 0.48330007526672 141139.625979181 124659.626798311 74379.475560465 37012.0708215599 -0.00226573506209567
0.0674520930882321 0.999010068416666 1.08092804702439 0.315547922542402 0.0923596444205614 0.113766704906301 0.311320766028998 157131.293048535 141198.957570736 72951.3406839108 38788.6878696466 0.0784851627037231
0.371939650214774 0.858645315261019 0.491204825113539 0.52957276601269 0.132170295266915 0.241259949962995 0.666027160383238 146948.350955764 98833.6903768012 78034.9792529228 39649.6529860446 -0.0226090295393937
0.626850514103508 0.833058491414114 0.374211237099416 0.270714751604326 0.250014913581942 0.0928911201781937 0.618300400186159 168979.705844796 149311.564205576 74112.358465219 39618.5481336933 0.093105009798185
0.440635782585133 0.884092149427509 0.621326943049023 0.472669967170217 0.108048349293596 0.127961105423808 0.607633761484028 119450.874936166 111564.738887554 75488.1503611709 58926.8523693428 0.251964777404232
0.0657430620277009 0.979725159330836 0.143236785208506 0.956774255494255 0.100620124359236 -0.0837641721928396 0.139776189653225 126104.774963308 111734.77567841 74239.0455898134 37472.3947766812 -0.00216923726513105
0.542681652019851 0.982083747739003 0.482498677708108 0.955508888509099 0.165440069459515 0.129020794298719 0.345281969663685 138771.613047327 116755.116107378 78197.9640694694 42237.9593477387 0.258086287397971
0.254861919790594 0.919521353280675 0.690716642343433 0.150315857549093 0.234316725283986 0.146951641532822 0.355694751335659 98420.2395222237 132061.703653069 72448.9140283677 36874.9469658051 0.347243761299688
0.484663105963873 0.88135126878708 0.629308467945627 0.390106532454153 0.17598723029345 0.0321446834517889 0.355634005107617 116998.362661037 87286.7934960554 75978.5969976726 50993.0770266746 0.218103053800489
0.348047137687537 0.858958407593504 0.66433600239033 0.635678120281751 0.153401043711026 0.103150572680113 0.484662619077194 103123.372360931 117047.241505723 76715.7951710402 42963.6075637484 0.354051456638386
0.109600185741016 1.08057406973312 0.434845481923622 0.366092176396654 0.126648882105845 0.148798853587773 0.33717885555921 127578.389669209 110167.392166223 76161.460725069 44880.0065080564 0.13331626818001
0.0231586694623976 0.935320044130635 0.351691633112649 0.429041818890395 0.343265405683417 0.179315413618687 0.658297751651448 139938.520197199 112503.088709804 76334.7401586993 40627.2227366003 0.210346498419797
-0.676953107596017 1.01276648874897 0.352142595058942 0.448016472336793 0.112505042031478 0.16732473137227 -0.00456094235190174 118557.077986812 109421.897954684 71277.3794485946 40739.4732951186 0.0389552849600134
0.099525105698642 0.99608294402431 1.08382106048698 0.136142372147679 0.10376072789732 0.0418025251569441 0.223957847553512 121369.603464752 107161.020918085 74379.3286101415 37450.1523849955 0.00336517644950702
