PE APC-H7 PE-Cy7 PerCP-Cy5.5 APC BV421 FITC FSC-A FSC-H FSC-W SSC-A AquaAmine
0.282767923811482 0.618239727506966 -0.12895045827585 0.334033062427575 0.086689974657007 0.363912158666465 0.265605461866843 155197.168094444 134922.528241057 75522.1450426404 24446.6262252272 0.254369869296948
0.395254701292558 0.50955483402206 -0.125495824322883 0.270787701664276 0.00482419362197632 -0.0973191220823022 0.220331115166383 157335.859573368 137444.842709871 75090.995728545 33795.6715193687 0.244276373663657
0.389261045755899 0.9938090965803 0.159849618823094 0.653947219800996 0.195950630491412 0.346619259152443 0.314705450800952 125950.399139699 109828.399415004 75187.09654096 39528.6040702877 0.279239046527441
0.554062831488596 0.651944135564052 0.0696152859409723 0.421841175019575 0.181912862707528 0.426073347083265 0.35362731371765 120596.348485868 97359.170254849 81604.74589587 69919.6167610424 0.409424458193382
0.291606586344491 0.953940276878012 0.718538363991783 0.326503073549952 0.196571032705082 0.364154375984012 0.342084557947534 161858.947021167 140364.037473319 75747.9300148659 34110.7431761624 0.275423559644773
0.400591698964839 0.995853732273334 0.46649781874525 0.428381710505457 0.191303111637678 0.31827202825665 0.395095297336223 102317.391946119 89168.1786899314 79272.186428131 56482.0592040353 0.297696075974487
0.336671727047695 0.754818988520898 0.122028782518878 0.383047083483813 0.179079575617925 0.353834840951472 0.311839463823131 157657.771871585 137376.267337185 75285.7747641987 28960.8533231916 0.25267716014768
0.376109147118978 0.99527248190318 -0.0237482034916057 0.746329430816411 0.195447423726878 0.380649879170465 0.257360473719759 120904.103076682 99853.4195166849 79724.0768905341 39549.9923757494 0.312648011795538
0.309774097997488 0.995803186746006 0.762362150307989 0.219221898498601 -0.0651730605420351 0.33816875148501 0.204885643690394 138179.682683382 121330.758258955 74657.6551414822 38738.8220846205 0.187134713791371
0.391294052282775 1.00240910143075 0.422673667858964 0.941565469194341 0.202135017377436 0.394919639161716 0.343807986066061 131235.022032595 113012.134165147 76371.8628364434 44137.3767633224 0.154048025152407
0.350629549908691 0.648373142296126 -0.0628456106750162 0.271347868987396 0.0504102518782138 0.278747797858867 0.205421592920917 94839.4356843951 85823.396424943 72575.0539458166 28052.4411176302 0.171480806804359
0.355212960609832 0.601974070223872 -0.0503380795811824 0.377303870758183 0.022950091381265 0.324719391460455 0.285687220266178 178840.766836007 157928.33054008 74267.8169654154 54815.3967125564 0.36814490632576
0.407871792570091 1.02955145138188 0.819372656272773 0.444327876668265 0.234181381036253 0.374885181883672 0.397531954123107 179286.241787373 153367.044987342 77038.2649515494 49583.8001323496 0.353457262461592
0.573455725574641 0.68727355790478 0.451466475951673 0.684149760898595 0.276041890312123 0.475786379629092 0.354291650660568 116111.71357809 113308.677447366 80458.6146631687 38707.8186991113 0.547243632118451
0.560320512623795 0.723032516462997 0.555737854480232 0.634806479235978 0.1587147887722 0.429829037771128 0.583782155926716 134305.792450651 108399.356218101 79064.0267032774 39758.6377787035 0.364401121337083
0.395478316837838 1.02393201944825 0.221223664659299 0.988855855632598 0.21771760591059 0.381776453018692 0.340764343527384 116611.967294171 98692.2370790951 77428.6733043218 43074.0852927944 0.346615199403923
0.3602515717839 1.01048934555303 0.191634875094341 0.649950182671988 0.20586945188506 0.373960248511441 0.345048908076481 182130.23419546 158580.884137971 75341.2329323892 38428.0551883295 0.357921859825672
0.330201748719298 0.915373882344568 0.338557866896001 0.362294902613131 0.181529843904753 0.464436091620731 0.50980253257076 144974.709973094 89879.1699411363 79979.7119816777 62557.7333763823 0.39023354540507
0.438502014959206 0.671278872475969 0.786352749824684 0.426523396962068 0.192017821048588 0.433957851424003 0.41173001106653 172751.263181004 140292.447670532 81225.9450164648 70146.6420372901 0.383916310381299
0.417814625785484 0.871538790470198 0.12868257611095 0.510260038076213 0.124968024207739 0.357008138883002 0.513722137329146 151743.787360642 121870.977877092 81094.3130461241 65385.6336616905 0.446213460478485
0.374587314957374 0.782729955570116 0.212291863737285 0.597171208215284 0.0280504947189163 0.463300416925439 0.452652113549533 138555.102472168 119508.734830427 73185.5176606092 68842.8141040845 0.371117508702946
0.572462566786374 0.908428767326301 0.375477073884149 0.406710853285979 0.179216897491884 0.32879851379364 0.450955445516188 130665.856989588 122978.091255754 79774.0534071513 54947.1143855594 0.515478728729381
0.338971943713882 0.679731797577273 0.060893038800006 0.402239553827746 0.115630174302514 0.122228097679913 0.318312280317064 134824.467493742 108890.65652412 82448.7056990076 46567.2505854249 0.280497350117971
0.385206042939142 1.02239570547352 0.804012792011316 0.414663320741509 0.2240436989507 0.372401392422182 0.361732034790446 103616.758682577 83940.2110621522 80878.9409581401 43409.334373717 0.333609951229556
0.458026185196691 1.06457880185891 0.436212117600845 0.774291192404203 0.285055193340424 0.431090658888111 0.40248209615588 114355.380191921 90293.5748679356 83676.5866998693 64083.3611573117 0.408290577201465
0.336250635917382 1.02301701035188 -0.402439419947903 0.947906988976185 -0.382589229301069 0.333703875664403 0.345725925022241 139667.46834358 123381.782038742 75422.9460214203 39542.3278044548 0.16748713981198
0.578869229118027 0.700107030727732 0.344865388562246 0.338381590700335 0.099409954094902 0.335690771624652 0.490232550595374 141848.938034489 138237.545819376 77049.4966498538 25491.6313004006 0.483998348236169
0.515038192125245 0.940632974674069 0.559851166719079 0.539891688826454 0.250944110204881 0.386287112252793 0.45002181748604 148786.038396199 136447.026040791 76228.7866791823 61086.6460763972 0.46910087846153
0.469565794342526 0.795446778424764 0.317029470133525 0.475854032019304 0.202374499968925 0.394556267257472 0.433838140289696 133053.104902756 112895.56570631 81019.4973396776 65236.9664466668 0.484751864871059
0.258422243886398 0.970951302352529 0.412298188599602 0.742598891397133 0.243568940577975 0.434296643454219 0.455424657665558 168700.857132579 134229.186879762 81891.0813425065 45137.8385110753 0.489758410706745
0.578175797992597 0.855026416500837 0.495096675253908 0.58528439215111 0.202197611641292 0.39892502210625 0.385768407133428 126340.985480299 112342.513744971 79047.1098585921 67896.1037622018 0.408848403852322
0.34524520577963 0.491586042733255 -0.195031893607323 0.301828832557608 0.104272061076404 0.223767223132216 0.104701253336491 161522.050986708 142267.545866306 74426.8569191341 38747.978570022 0.245215193511279
0.414490557167842 1.04133297923088 0.81172093361668 0.440561372698696 0.238152933573101 0.402463672528432 0.440689814638344 119896.384059617 103989.212427603 75759.5482797247 45784.6814000864 0.358693542852838
0.377749699619324 0.990452293326609 0.77394694419185 0.224776793263798 0.193515890041399 0.373596194012464 0.340912162659151 118873.845478656 102797.661374118 75966.2136540635 39580.4231285661 0.105732247143121
0.479093826144005 1.00566430216026 0.311402008002007 0.438830250415926 0.171104082826336 0.393624029105064 0.539111056535964 144785.806759182 123101.843915097 78425.7309731071 61084.7159773767 0.348469315254504
0.498229221656409 0.949360789126752 0.522095501262939 0.444203717651538 0.127939230799241 0.277116912334409 0.411945176771024 184694.229950078 109704.422969339 82297.2991849544 46932.8599976558 0.48408812752092
0.355775232364031 0.57538008774238 -0.059543790366409 0.370260908784848 0.0484645983585489 0.341707135817217 0.27576112474167 136281.276086636 109491.363899064 81594.0051362888 43235.2901156343 0.241133141394577
0.437495885090888 0.747829096918107 0.145555790395609 0.566675899775915 0.38009276965935 0.314236471092927 0.401650152725754 174624.314176661 121220.528966567 80745.3172562361 55891.5600137676 0.402973994219121
0.440100513304783 1.05177207733625 0.261270954582775 0.94744402898393 0.264962231906041 0.41059236757264 0.382001348429801 137147.412464034 119288.357556128 75354.715654316 48255.4398087837 0.362171724070246
0.400277039795246 0.832623193818121 0.594573481682289 0.462394897919242 0.113912444277934 0.404794076110228 0.452241570900608 152497.165197543 111870.387443514 80029.6158725319 66785.9334616474 0.476253653481703
