PE APC-H7 PE-Cy7 PerCP-Cy5.5 APC BV421 FITC FSC-A FSC-H FSC-W SSC-A AquaAmine
0.696070881134234 0.848723117414786 0.627400887849337 0.431543784707709 0.389397175893416 0.233255117067335 0.555910394550761 114331.940094346 102004.498098354 73003.4703228733 126491.534977481 0.735732971448779
0.266596043670079 1.03593227111659 0.182196494578326 0.624266378686498 0.113446927601288 0.104839104411259 0.341266725768424 127847.670145046 109098.479668049 76766.2011124789 40609.976925099 0.294916562813264
0.579701216241808 1.07510780295789 1.19288662092841 0.286228817607603 0.125268151225232 0.168691877966462 0.412395443398609 134097.733232629 116793.070852882 75177.4268989869 61420.4831403809 0.658004205922504
0.583034650085432 0.740229762495875 0.269375934882534 0.166970799538071 0.105619828045608 0.0618745628020576 0.330887813676245 116810.785963702 108439.907860168 70555.3977865099 34804.5149847598 0.243749477782372
0.38127046745564 1.01087739679632 0.465110228633949 0.758685090504824 0.224868694556198 0.332693263191688 0.391635827820787 129476.280896492 117595.222629071 72089.1180411224 38969.2340189277 0.30933365745268
0.331337104923652 1.04782691244707 1.11865435197951 0.203652515073694 0.10759853111364 0.111400163688152 0.346560230317189 122001.561207033 103385.105618733 77361.5991011003 38412.8650372349 0.268498470120751
0.372542778150247 1.06688156147899 0.523311988402733 0.899390831677429 0.133573154772668 0.143008549525638 0.37757942858763 134888.543113442 118554.193663254 74592.1725685262 50826.0771401192 0.309295989659124
0.828151611893417 0.955736546760949 0.790418262561758 0.325163103279324 0.367930907957212 0.211563744979958 0.553078672735267 116481.693071753 99203.2020441235 77144.7902560476 127623.743664504 0.459871172902307
0.416708853442149 1.07499619656227 1.15560393263582 0.229921015569963 0.25646755597977 0.156722821054875 0.663410688206758 120765.997258708 109823.138060328 72059.1179207579 47486.9719579143 0.297938820433374
0.306427852479628 0.903772608978084 0.264086253878798 0.456976564109489 0.141546950389569 0.0994455937673535 0.300135747980049 120915.304782999 108742.523534769 72456.2137656049 45156.0592985931 0.286311152260001
0.381118128554764 0.846520562037106 0.395055997308603 0.338298759434639 0.194649986347815 0.135425700682017 0.387524835832765 140719.671915142 117832.230286046 78338.779888788 51177.4560641513 0.325844316873579
0.303242041730526 1.06320781770851 1.18930070912812 0.210496776430854 0.077545852491907 0.129844414497345 0.34949419691059 124626.520458226 114094.493102554 71557.2342024392 44021.321551685 0.275472568660353
0.553880623385338 1.07139061709333 0.518312809829586 0.919531585121768 0.126240517088735 0.145910437919955 0.39407213971868 133217.492271465 116059.263651402 75160.3121154069 57143.9178188831 0.61127043552422
0.313505887879364 1.02443908984718 0.451352141286336 0.879496313542888 -0.0686386282948342 0.044982511310425 0.2324076090422 104197.694445193 96098.703235879 70738.0425705703 39098.0674455733 0.246721725536393
0.281040911843274 1.05988792549201 1.14495767649745 0.212569502794592 0.163249448548791 0.137886237262688 0.303374131561992 121198.352280464 105990.734460997 75137.886052996 44190.4863517859 0.233750925719389
0.353296125332821 1.03648517698501 -0.242245524911117 0.913757567267386 0.212091253183213 0.211277180189234 0.340326777345157 121850.745268745 109236.038402999 73026.7416739823 49385.2088883758 0.362042094164608
-0.256511904146427 0.790823162564693 0.938204357927528 0.161489216587223 0.2715616924153 -0.128616070377572 0.0828187150361761 157253.088182356 150714.945575958 68582.6560804913 103008.771361488 -0.0550120716998421
0.34325265893429 1.06051530675359 0.550444705053425 0.96032681618562 0.101578442405623 0.10782749352664 0.350834108359087 127760.48697043 117316.821738953 71351.4423099155 44249.268539812 0.290384521000481
0.403167014471245 0.9356141214981 0.431358997867662 0.280215502969016 0.215153842898188 0.192421602214248 0.415897768357644 133431.663757404 116006.100712571 75297.0630702926 69230.2506511457 0.348992484420315
0.432705111804671 0.702451771130708 0.521600081108026 0.252518545405063 0.139812928402564 -0.0110920794773009 0.358057568198273 103432.556618934 89810.767075075 75660.5611098636 93898.7836230029 1.16092314724707
