PE APC-H7 PE-Cy7 PerCP-Cy5.5 APC BV421 FITC FSC-A FSC-H FSC-W SSC-A AquaAmine
0.301952148248351 0.546205207753273 -0.0153022501475148 0.419707415861981 0.132801458711741 0.507954508963185 0.306584244861816 122396.705565466 101482.713016861 78603.2841497669 30345.8523800948 0.28818477377754
0.409905255814463 0.745076110080901 0.810649740361158 0.383212970134298 0.194992895000414 0.16249235720542 0.399411482546918 139894.474941468 113774.860513412 80202.8504431289 45618.2129065109 0.241366125344135
0.282770531854104 0.388793349832115 -0.107571997822192 0.339201890116333 0.0646154272555558 0.0688528947730061 0.277420980961313 129839.217071958 111796.131979774 76088.4012361483 42211.6405774029 0.202376573253852
0.254948164035357 0.95648496219796 -0.104930187421785 0.996406955468296 0.158442896081508 0.121855761321719 0.25713330905141 106544.79009301 87635.6312506213 79640.9056107519 47535.3981452963 0.18365225819449
0.384215454181729 0.590491525470901 0.348022618699308 0.588841369807846 0.256496714386875 0.211961585663715 0.461872024252681 131178.053853295 127240.487254712 74675.7510963335 73484.2650061031 0.391342137153653
0.240943979878807 0.915127455312531 0.992917863365581 0.417086524763579 0.126895795892673 0.00314649218805464 0.266042429609994 142636.802138635 124368.363308911 75124.5843854447 32411.5145315439 0.180828324400913
0.23703060372182 0.951945044647305 -0.125227546123727 1.00177306416287 0.156667387581048 0.0895351706387313 0.24172869173477 118951.835061576 102600.266647564 75989.9376067625 41622.5858895654 0.171030510728227
0.61570097291159 0.57877875312782 0.164649642224742 0.277660595263962 0.116229181682089 0.0871740946370637 0.428326389595736 93110.4795497676 80030.483169967 75661.7036857196 38053.2836138724 0.189668738470105
0.351718773830475 0.959123750330496 0.938629137495805 0.4729920502525 0.295046073381925 0.424615072336519 0.444077437993009 124392.923063688 103996.302621521 78448.01661212 43935.8702764406 0.243105176166659
0.355525456369463 0.775293464848863 0.527170469689759 0.604093747323012 0.269765106069322 0.221677266499357 0.258637881045842 120020.933079648 90464.1268626498 76124.3776019981 73682.3658193096 0.364156676349711
0.338290643618441 0.961898222015181 -0.0748669135141029 0.881889320092633 0.15896017313495 0.0753333505485665 0.285295751856457 136894.176948035 115452.278127096 77791.7139660414 39423.9322575421 0.180855316140403
0.444473831015743 0.641721618776612 0.503958042654072 0.464389691637917 0.168184300973402 0.164588637545929 0.40144295731588 140276.707459937 102026.798526032 78823.7941219946 57888.7858330997 0.267576175883952
0.42854563166373 0.888971721421955 0.375122712119501 0.569540518179805 0.176124401306945 0.220771961550475 0.335593619590585 142053.033952978 115956.230798542 78036.182516999 52818.3560379419 0.468936575911522
0.601478423371519 0.507803842853706 0.0224427199605731 0.459939952796444 0.135043546135272 0.196724204979103 0.360573861397713 141056.614725868 117293.77269986 78750.0964903439 69804.464939813 0.312894301679828
0.278049336778428 0.980377047328025 1.08118175127895 0.478432997169077 0.194926159771167 0.164423839421134 0.28851442560812 115115.374437743 95817.5531447133 78722.9485456665 52267.2002135852 0.195779890031271
